captured_at,season,week,matchup,market,player,side,line,book,american,opposite_american,stat,projection,projection_games,model_prob,push_prob,fair_prob,paired_books,ev_model,ev_fair,edge_vs_fair,screens,basis,mode
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Isaac TeSlaa,under,17.5,betonlineag,-114.0,-114.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.061404,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Isaac TeSlaa,under,17.5,betonlineag,-114.0,-114.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.061404,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jahmyr Gibbs,over,29.5,betrivers,-112.0,-120.0,receiving_yards,,0,0.0,0.0,0.504761,4,,-0.04456,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jahmyr Gibbs,over,29.5,betrivers,-112.0,-120.0,receiving_yards,,0,0.0,0.0,0.504761,4,,-0.04456,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jahmyr Gibbs,over,30.5,fanduel,-113.0,-113.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.057522,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jahmyr Gibbs,over,30.5,fanduel,-113.0,-113.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.057522,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jahmyr Gibbs,over,32.5,betmgm,-115.0,-115.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.065217,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jahmyr Gibbs,over,32.5,betmgm,-115.0,-115.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.065217,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jahmyr Gibbs,under,29.5,draftkings,-109.0,-115.0,receiving_yards,,0,0.0,0.0,0.495239,4,,-0.050413,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jahmyr Gibbs,under,29.5,draftkings,-109.0,-115.0,receiving_yards,,0,0.0,0.0,0.495239,4,,-0.050413,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jahmyr Gibbs,under,30.5,fanduel,-113.0,-113.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.057522,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jahmyr Gibbs,under,30.5,fanduel,-113.0,-113.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.057522,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jahmyr Gibbs,under,32.5,betmgm,-115.0,-115.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.065217,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jahmyr Gibbs,under,32.5,betmgm,-115.0,-115.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.065217,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,James Cook,over,15.5,fanatics,-135.0,100.0,receiving_yards,,0,0.0,0.0,0.538662,1,,-0.06233,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,James Cook,over,15.5,fanatics,-135.0,100.0,receiving_yards,,0,0.0,0.0,0.538662,1,,-0.06233,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,James Cook,over,17.5,betrivers,-112.0,-120.0,receiving_yards,,0,0.0,0.0,0.499952,5,,-0.053663,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,James Cook,over,17.5,betrivers,-112.0,-120.0,receiving_yards,,0,0.0,0.0,0.499952,5,,-0.053663,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,James Cook,under,15.5,fanatics,100.0,-135.0,receiving_yards,,0,0.0,0.0,0.461338,1,,-0.077323,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,James Cook,under,15.5,fanatics,100.0,-135.0,receiving_yards,,0,0.0,0.0,0.461338,1,,-0.077323,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,James Cook,under,17.5,draftkings,-110.0,-114.0,receiving_yards,,0,0.0,0.0,0.500048,5,,-0.045362,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,James Cook,under,17.5,draftkings,-110.0,-114.0,receiving_yards,,0,0.0,0.0,0.500048,5,,-0.045362,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,over,49.5,bovada,-190.0,145.0,receiving_yards,,0,0.0,0.0,0.627503,1,,-0.042232,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,over,49.5,bovada,-190.0,145.0,receiving_yards,,0,0.0,0.0,0.627503,1,,-0.042232,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,over,54.5,bovada,-150.0,115.0,receiving_yards,,0,0.0,0.0,0.569669,1,,-0.050552,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,over,54.5,bovada,-150.0,115.0,receiving_yards,,0,0.0,0.0,0.569669,1,,-0.050552,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,over,57.5,betmgm,-115.0,-115.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.065217,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,over,57.5,betmgm,-115.0,-115.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.065217,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,over,58.5,betrivers,-115.0,-114.0,receiving_yards,,0,0.0,0.0,0.501124,1,,-0.063116,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,over,58.5,betrivers,-115.0,-114.0,receiving_yards,,0,0.0,0.0,0.501124,1,,-0.063116,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,over,59.5,draftkings,-111.0,-113.0,receiving_yards,,0,0.0,0.0,0.513023,4,,-0.024793,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,over,59.5,draftkings,-111.0,-113.0,receiving_yards,,0,0.0,0.0,0.513023,4,,-0.024793,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,over,64.5,bovada,105.0,-135.0,receiving_yards,,0,0.0,0.0,0.455311,1,,-0.066612,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,over,64.5,bovada,105.0,-135.0,receiving_yards,,0,0.0,0.0,0.455311,1,,-0.066612,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,over,69.5,bovada,130.0,-170.0,receiving_yards,,0,0.0,0.0,0.399382,1,,-0.081422,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,over,69.5,bovada,130.0,-170.0,receiving_yards,,0,0.0,0.0,0.399382,1,,-0.081422,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,under,49.5,bovada,145.0,-190.0,receiving_yards,,0,0.0,0.0,0.372497,1,,-0.087383,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,under,49.5,bovada,145.0,-190.0,receiving_yards,,0,0.0,0.0,0.372497,1,,-0.087383,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,under,54.5,bovada,115.0,-150.0,receiving_yards,,0,0.0,0.0,0.430331,1,,-0.074788,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,under,54.5,bovada,115.0,-150.0,receiving_yards,,0,0.0,0.0,0.430331,1,,-0.074788,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,under,57.5,betmgm,-115.0,-115.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.065217,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,under,57.5,betmgm,-115.0,-115.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.065217,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,under,58.5,betrivers,-114.0,-115.0,receiving_yards,,0,0.0,0.0,0.498876,1,,-0.063513,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,under,58.5,betrivers,-114.0,-115.0,receiving_yards,,0,0.0,0.0,0.498876,1,,-0.063513,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,under,59.5,betonlineag,102.0,-132.0,receiving_yards,,0,0.0,0.0,0.486977,4,,-0.016307,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,under,59.5,betonlineag,102.0,-132.0,receiving_yards,,0,0.0,0.0,0.486977,4,,-0.016307,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,under,64.5,bovada,-135.0,105.0,receiving_yards,,0,0.0,0.0,0.544689,1,,-0.051838,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,under,64.5,bovada,-135.0,105.0,receiving_yards,,0,0.0,0.0,0.544689,1,,-0.051838,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,under,69.5,bovada,-170.0,130.0,receiving_yards,,0,0.0,0.0,0.600618,1,,-0.046077,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Jameson Williams,under,69.5,bovada,-170.0,130.0,receiving_yards,,0,0.0,0.0,0.600618,1,,-0.046077,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Joshua Palmer,over,10.5,betmgm,-115.0,-115.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.065217,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Joshua Palmer,over,10.5,betmgm,-115.0,-115.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.065217,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Joshua Palmer,over,12.5,betonlineag,-119.0,-109.0,receiving_yards,,0,0.0,0.0,0.511282,1,,-0.05907,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Joshua Palmer,over,12.5,betonlineag,-119.0,-109.0,receiving_yards,,0,0.0,0.0,0.511282,1,,-0.05907,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Joshua Palmer,over,13.5,draftkings,-108.0,-116.0,receiving_yards,,0,0.0,0.0,0.493516,4,,-0.049525,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Joshua Palmer,over,13.5,draftkings,-108.0,-116.0,receiving_yards,,0,0.0,0.0,0.493516,4,,-0.049525,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Joshua Palmer,under,10.5,betmgm,-115.0,-115.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.065217,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Joshua Palmer,under,10.5,betmgm,-115.0,-115.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.065217,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Joshua Palmer,under,12.5,betonlineag,-109.0,-119.0,receiving_yards,,0,0.0,0.0,0.488718,1,,-0.062916,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Joshua Palmer,under,12.5,betonlineag,-109.0,-119.0,receiving_yards,,0,0.0,0.0,0.488718,1,,-0.062916,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Joshua Palmer,under,13.5,fanduel,-113.0,-113.0,receiving_yards,,0,0.0,0.0,0.506484,4,,-0.045299,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Joshua Palmer,under,13.5,fanduel,-113.0,-113.0,receiving_yards,,0,0.0,0.0,0.506484,4,,-0.045299,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Keon Coleman,over,12.5,betmgm,-115.0,-115.0,receiving_yards,,0,0.0,0.0,0.504451,2,,-0.056897,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Keon Coleman,over,12.5,betmgm,-115.0,-115.0,receiving_yards,,0,0.0,0.0,0.504451,2,,-0.056897,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Keon Coleman,over,13.5,fanduel,-113.0,-113.0,receiving_yards,,0,0.0,0.0,0.506022,3,,-0.04617,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Keon Coleman,over,13.5,fanduel,-113.0,-113.0,receiving_yards,,0,0.0,0.0,0.506022,3,,-0.04617,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Keon Coleman,over,14.5,betonlineag,-114.0,-114.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.061404,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Keon Coleman,over,14.5,betonlineag,-114.0,-114.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.061404,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Keon Coleman,under,12.5,betrivers,-112.0,-120.0,receiving_yards,,0,0.0,0.0,0.495549,2,,-0.061996,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Keon Coleman,under,12.5,betrivers,-112.0,-120.0,receiving_yards,,0,0.0,0.0,0.495549,2,,-0.061996,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Keon Coleman,under,13.5,draftkings,-109.0,-115.0,receiving_yards,,0,0.0,0.0,0.493978,3,,-0.052832,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Keon Coleman,under,13.5,draftkings,-109.0,-115.0,receiving_yards,,0,0.0,0.0,0.493978,3,,-0.052832,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Keon Coleman,under,14.5,betonlineag,-114.0,-114.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.061404,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Keon Coleman,under,14.5,betonlineag,-114.0,-114.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.061404,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,over,33.5,bovada,-210.0,155.0,receiving_yards,,0,0.0,0.0,0.647799,1,,-0.043725,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,over,33.5,bovada,-210.0,155.0,receiving_yards,,0,0.0,0.0,0.647799,1,,-0.043725,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,over,38.5,bovada,-150.0,115.0,receiving_yards,,0,0.0,0.0,0.569669,1,,-0.050552,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,over,38.5,bovada,-150.0,115.0,receiving_yards,,0,0.0,0.0,0.569669,1,,-0.050552,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,over,42.5,betmgm,-125.0,-105.0,receiving_yards,,0,0.0,0.0,0.522426,1,,-0.059634,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,over,42.5,betmgm,-125.0,-105.0,receiving_yards,,0,0.0,0.0,0.522426,1,,-0.059634,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,over,43.5,draftkings,-112.0,-112.0,receiving_yards,,0,0.0,0.0,0.501273,3,,-0.051161,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,over,43.5,draftkings,-112.0,-112.0,receiving_yards,,0,0.0,0.0,0.501273,3,,-0.051161,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,over,44.5,fanduel,-113.0,-113.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.057522,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,over,44.5,fanduel,-113.0,-113.0,receiving_yards,,0,0.0,0.0,0.5,1,,-0.057522,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,over,46.5,betrivers,-113.0,-118.0,receiving_yards,,0,0.0,0.0,0.494418,1,,-0.068043,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,over,46.5,betrivers,-113.0,-118.0,receiving_yards,,0,0.0,0.0,0.494418,1,,-0.068043,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,over,48.5,bovada,110.0,-145.0,receiving_yards,,0,0.0,0.0,0.440173,1,,-0.075637,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,over,48.5,bovada,110.0,-145.0,receiving_yards,,0,0.0,0.0,0.440173,1,,-0.075637,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,over,53.5,bovada,145.0,-190.0,receiving_yards,,0,0.0,0.0,0.372497,1,,-0.087383,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,over,53.5,bovada,145.0,-190.0,receiving_yards,,0,0.0,0.0,0.372497,1,,-0.087383,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,under,33.5,bovada,155.0,-210.0,receiving_yards,,0,0.0,0.0,0.352201,1,,-0.101888,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,under,33.5,bovada,155.0,-210.0,receiving_yards,,0,0.0,0.0,0.352201,1,,-0.101888,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,under,38.5,bovada,115.0,-150.0,receiving_yards,,0,0.0,0.0,0.430331,1,,-0.074788,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,under,38.5,bovada,115.0,-150.0,receiving_yards,,0,0.0,0.0,0.430331,1,,-0.074788,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,under,42.5,betmgm,-105.0,-125.0,receiving_yards,,0,0.0,0.0,0.477574,1,,-0.067593,,research_only;retired_market;no_projection;thin_market;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,under,42.5,betmgm,-105.0,-125.0,receiving_yards,,0,0.0,0.0,0.477574,1,,-0.067593,,research_only;retired_market;no_projection;thin_market;no_execution_edge,usage-shrunk-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,under,43.5,betonlineag,-112.0,-115.0,receiving_yards,,0,0.0,0.0,0.498727,3,,-0.055982,,research_only;retired_market;no_projection;no_execution_edge,context-share-opponent-script-2016-2021,research
2026-09-17T12:05:07Z,2026,2,DET @ BUF,player_reception_yds,Khalil Shakir,under,43.5,betonlineag,-112.0,-115.0,receiving_yards,,0,0.0,0.0,0.498727,3,,-0.055982,,research_only;retired_market;no_projection;no_execution_edge,usage-shrunk-2016-2021,research
