date,batter,player_id,game_pk,stat,line,side,book,odds,model_prob,bet_prob,fair_prob,edge,ev,tier,rating,devigged,delivery,run_id,rank,points,fit_pts,fit_rv,category,gate,arm_tier
2026-09-02,Tyler Stephenson,663886,824470,TB,1.5,over,betrivers,163.0,0.5694,0.5196,0.4035,0.1161,0.3666,Pass,HOLD,False,confirmed,,,,,,batter,,
2026-09-02,Yordan Alvarez,670541,824147,H,1.5,over,betonlineag,204.0,0.3591,0.346,0.3155,0.0305,0.052,Pass,AVOID,True,confirmed,,,,,,batter,,
2026-09-02,Yordan Alvarez,670541,824147,HRR,2.5,over,bovada,120.0,0.5194,0.4916,0.4266,0.065,0.0815,Pass,AVOID,True,confirmed,,,,,,batter,,
2026-09-02,Yordan Alvarez,670541,824147,TB,1.5,over,betonlineag,100.0,0.5875,0.5542,0.4765,0.0777,0.1084,Pass,AVOID,True,confirmed,,,,,,batter,,
2026-09-02,Colt Keith,690993,823660,BB,0.5,over,fanatics,165.0,0.3966,0.3843,0.3555,0.0288,0.0183,Pass,HOLD,True,contradicted,20260902T1958Z,5,26,5,1.59,batter,,
2026-09-02,Colt Keith,690993,823660,HRR,1.5,over,betmgm,110.0,0.5737,0.5409,0.4642,0.0767,0.1359,Pass,HOLD,True,contradicted,20260902T1958Z,5,26,5,1.59,batter,,
2026-09-02,Colt Keith,690993,823660,TB,1.5,over,betrivers,163.0,0.572,0.512,0.3722,0.1398,0.3467,Pass,HOLD,False,contradicted,20260902T1958Z,5,26,5,1.59,batter,,
2026-09-02,Colton Cowser,681297,824312,H,0.5,over,draftkings,-155.0,0.6187,0.603,0.5665,0.0365,-0.0079,Pass,HOLD,True,confirmed,20260902T1958Z,7,11,7,-3.42,batter,,
2026-09-02,Colton Cowser,681297,824312,HRR,1.5,over,williamhill_us,112.0,0.5524,0.5225,0.4527,0.0698,0.1077,Pass,HOLD,True,confirmed,20260902T1958Z,7,11,7,-3.42,batter,,
2026-09-02,Colton Cowser,681297,824312,RBI,0.5,over,draftkings,165.0,0.3824,0.3726,0.3498,0.0228,-0.0127,Pass,HOLD,True,confirmed,20260902T1958Z,7,11,7,-3.42,batter,,
2026-09-02,Kevin McGonigle,805808,823660,H,0.5,under,draftkings,176.0,0.3749,0.3652,0.3426,0.0226,0.0079,Pass,HOLD,True,contradicted,20260902T1958Z,2,31,7,3.69,batter,,
2026-09-02,Kevin McGonigle,805808,823660,HRR,1.5,over,williamhill_us,-129.0,0.5497,0.5441,0.531,0.0131,-0.0342,Pass,HOLD,True,contradicted,20260902T1958Z,2,31,7,3.69,batter,,
2026-09-02,Kevin McGonigle,805808,823660,TB,1.5,under,bovada,-150.0,0.6442,0.6218,0.5694,0.0524,0.0363,Pass,HOLD,True,contradicted,20260902T1958Z,2,31,7,3.69,batter,,
2026-09-02,Pete Alonso,624413,824312,BB,0.5,over,fanatics,280.0,0.379,0.3451,0.2662,0.0789,0.3116,Pass,BUY,True,confirmed,20260902T1958Z,4,30,13,3.4,batter,,
2026-09-02,Pete Alonso,624413,824312,H,1.5,under,draftkings,130.0,0.5041,0.4771,0.4141,0.0629,0.0973,Pass,BUY,True,confirmed,20260902T1958Z,4,30,13,3.4,batter,,
2026-09-02,Pete Alonso,624413,824312,R,0.5,over,draftkings,110.0,0.7935,0.6873,0.4393,0.248,0.4432,Pass,BUY,True,confirmed,20260902T1958Z,4,30,13,3.4,batter,,
2026-09-02,Yordan Alvarez,670541,824147,H,1.5,over,betonlineag,204.0,0.3611,0.3479,0.3173,0.0307,0.0577,Pass,AVOID,True,confirmed,20260902T1958Z,1,43,11,0.82,batter,,
2026-09-02,Yordan Alvarez,670541,824147,HRR,2.5,over,bovada,120.0,0.5212,0.4927,0.4262,0.0665,0.0839,Pass,AVOID,True,confirmed,20260902T1958Z,1,43,11,0.82,batter,,
2026-09-02,Yordan Alvarez,670541,824147,TB,1.5,over,betonlineag,-102.0,0.5872,0.5546,0.4783,0.0762,0.0982,Pass,AVOID,True,confirmed,20260902T1958Z,1,43,11,0.82,batter,,
2026-09-03,Yordan Alvarez,670541,824144,H,1.5,over,betonlineag,190.0,0.4277,0.4002,0.3362,0.0641,0.1607,Pass,HOLD,True,confirmed,20260903T1410Z,1,6,5,1.2,batter,,
2026-09-03,Yordan Alvarez,670541,824144,HRR,2.5,over,betmgm,115.0,0.5983,0.5565,0.4588,0.0977,0.1964,Pass,HOLD,True,confirmed,20260903T1410Z,1,6,5,1.2,batter,,
2026-09-03,Yordan Alvarez,670541,824144,TB,1.5,over,betrivers,-104.0,0.6499,0.6093,0.5146,0.0947,0.1951,Pass,HOLD,False,confirmed,20260903T1410Z,1,6,5,1.2,batter,,
2026-09-04,Alec Burleson,676475,824311,1B,0.5,under,draftkings,140.0,0.5418,0.4981,0.3963,0.1019,0.1955,Pass,HOLD,True,confirmed,20260904T1413Z,4,24,13,0.67,batter,,
2026-09-04,Alec Burleson,676475,824311,HRR,2.5,over,bovada,-120.0,0.5643,0.5496,0.5152,0.0344,0.0075,Pass,HOLD,True,confirmed,20260904T1413Z,4,24,13,0.67,batter,,
2026-09-04,Alec Burleson,676475,824311,TB,1.5,over,betrivers,-139.0,0.6302,0.6082,0.5568,0.0514,0.0457,Pass,HOLD,False,confirmed,20260904T1413Z,4,24,13,0.67,batter,,
2026-09-04,Brandon Lowe,664040,823338,HRR,1.5,under,betmgm,100.0,0.4796,0.4794,0.4791,0.0003,-0.0411,Pass,HOLD,True,confirmed,20260904T1413Z,7,15,13,5.45,batter,,
2026-09-04,Brandon Lowe,664040,823338,RBI,0.5,under,betmgm,-190.0,0.6842,0.67,0.6371,0.0329,0.0227,Pass,HOLD,True,confirmed,20260904T1413Z,7,15,13,5.45,batter,,
2026-09-04,Brandon Lowe,664040,823338,TB,1.5,under,betmgm,-145.0,0.6337,0.6133,0.5656,0.0476,0.0362,Pass,HOLD,True,confirmed,20260904T1413Z,7,15,13,5.45,batter,,
2026-09-04,Jackson Chourio,694192,824471,1B,0.5,under,draftkings,134.0,0.5438,0.5039,0.4107,0.0932,0.1791,Pass,HOLD,True,confirmed,20260904T1413Z,8,11,9,-2.38,batter,,
2026-09-04,Jackson Chourio,694192,824471,BB,0.5,over,fanatics,275.0,0.3008,0.2897,0.2638,0.0259,0.0864,Pass,HOLD,True,confirmed,20260904T1413Z,8,11,9,-2.38,batter,,
2026-09-04,Jackson Chourio,694192,824471,HRR,2.5,over,betmgm,100.0,0.5365,0.5187,0.4772,0.0415,0.0373,Pass,HOLD,True,confirmed,20260904T1413Z,8,11,9,-2.38,batter,,
2026-09-04,Jake Bauers,641343,824471,HRR,1.5,over,betmgm,-125.0,0.5579,0.5544,0.546,0.0083,-0.0022,Pass,HOLD,True,confirmed,20260904T1413Z,2,34,9,3.17,batter,,
2026-09-04,Jake Bauers,641343,824471,HRR,1.5,under,betonlineag,120.0,0.4421,0.4456,0.454,-0.0083,-0.0196,Pass,HOLD,True,confirmed,20260904T1413Z,2,34,9,3.17,batter,,
2026-09-04,Jake Bauers,641343,824471,TB,1.5,over,betmgm,130.0,0.4522,0.4427,0.4204,0.0223,0.0181,Pass,HOLD,True,confirmed,20260904T1413Z,2,34,9,3.17,batter,,
2026-09-04,Nick Gonzales,693304,823338,1B,0.5,under,draftkings,130.0,0.4996,0.4766,0.4227,0.0538,0.0961,Pass,AVOID,True,confirmed,20260904T1413Z,6,15,7,-3.09,batter,,
2026-09-04,Nick Gonzales,693304,823338,BB,0.5,over,fanatics,225.0,0.3787,0.3518,0.289,0.0628,0.1434,Pass,AVOID,True,confirmed,20260904T1413Z,6,15,7,-3.09,batter,,
2026-09-04,Nick Gonzales,693304,823338,HRR,1.5,under,betmgm,125.0,0.4567,0.4466,0.423,0.0236,0.0048,Pass,AVOID,True,confirmed,20260904T1413Z,6,15,7,-3.09,batter,,
2026-09-04,Yordan Alvarez,670541,824146,HRR,2.5,over,bovada,120.0,0.4891,0.4735,0.437,0.0364,0.0416,Pass,HOLD,True,confirmed,20260904T1413Z,1,37,7,1.14,batter,,
2026-09-04,Yordan Alvarez,670541,824146,RBI,0.5,under,betmgm,-185.0,0.692,0.6655,0.6037,0.0618,0.0253,Pass,HOLD,True,confirmed,20260904T1413Z,1,37,7,1.14,batter,,
2026-09-04,Yordan Alvarez,670541,824146,TB,1.5,over,betmgm,100.0,0.5638,0.5391,0.4815,0.0576,0.0782,Pass,HOLD,True,confirmed,20260904T1413Z,1,37,7,1.14,batter,,
2026-09-05,Ben Rice,700250,823257,1B,0.5,over,betmgm,145.0,0.4131,0.4093,0.4006,0.0088,0.0029,Pass,HOLD,True,contradicted,20260905T1412Z,1,32,11,-2.56,batter,,
2026-09-05,Ben Rice,700250,823257,HRR,1.5,under,bovada,-130.0,0.5605,0.5507,0.5278,0.0229,-0.0257,Pass,HOLD,True,contradicted,20260905T1412Z,1,32,11,-2.56,batter,,
2026-09-05,Ben Rice,700250,823257,RBI,0.5,under,betmgm,-235.0,0.8083,0.7679,0.6736,0.0943,0.0947,Pass,HOLD,True,contradicted,20260905T1412Z,1,32,11,-2.56,batter,,
2026-09-05,George Springer,543807,824066,H,1.5,over,betonlineag,186.0,0.3849,0.3695,0.3334,0.0361,0.0568,Pass,HOLD,True,contradicted,20260905T1412Z,2,24,9,2.29,batter,,
2026-09-05,George Springer,543807,824066,HRR,2.5,over,betmgm,120.0,0.4903,0.4716,0.4279,0.0437,0.0375,Pass,HOLD,True,contradicted,20260905T1412Z,2,24,9,2.29,batter,,
2026-09-05,George Springer,543807,824066,TB,1.5,over,betrivers,128.0,0.5808,0.5451,0.4619,0.0832,0.2429,Pass,HOLD,False,contradicted,20260905T1412Z,2,24,9,2.29,batter,,
2026-09-06,Bobby Witt,677951,824065,1B,0.5,under,betmgm,-105.0,0.5351,0.5203,0.4858,0.0345,0.0159,Pass,AVOID,True,confirmed,20260906T1413Z,1,39,11,0.5,batter,,
2026-09-06,Bobby Witt,677951,824065,BB,0.5,over,williamhill_us,190.0,0.3825,0.3642,0.3217,0.0425,0.0563,Pass,AVOID,True,confirmed,20260906T1413Z,1,39,11,0.5,batter,,
2026-09-06,Bobby Witt,677951,824065,HRR,2.5,over,betmgm,125.0,0.4395,0.4326,0.4165,0.0161,-0.0267,Pass,AVOID,True,confirmed,20260906T1413Z,1,39,11,0.5,batter,,
2026-09-06,Carter Jensen,695600,824065,1B,0.5,under,betmgm,-160.0,0.7512,0.7003,0.5817,0.1186,0.138,Pass,AVOID,True,confirmed,20260906T1413Z,4,29,9,0.54,batter,,
2026-09-06,Carter Jensen,695600,824065,HRR,1.5,over,bovada,-120.0,0.5678,0.5527,0.5172,0.0354,0.0132,Pass,AVOID,True,confirmed,20260906T1413Z,4,29,9,0.54,batter,,
2026-09-06,Carter Jensen,695600,824065,TB,1.5,over,betrivers,140.0,0.5831,0.5332,0.4169,0.1163,0.2797,Pass,AVOID,False,confirmed,20260906T1413Z,4,29,9,0.54,batter,,
2026-09-06,Colson Montgomery,695657,824552,H,0.5,under,draftkings,120.0,0.5409,0.5088,0.434,0.0749,0.1195,Pass,HOLD,True,confirmed,20260906T1413Z,7,2,5,-2.04,batter,,
2026-09-06,Colson Montgomery,695657,824552,HRR,1.5,under,bovada,-135.0,0.6378,0.6088,0.5411,0.0677,0.0597,Pass,HOLD,True,confirmed,20260906T1413Z,7,2,5,-2.04,batter,,
2026-09-06,Colson Montgomery,695657,824552,RBI,0.5,under,betmgm,-220.0,0.7468,0.7167,0.6464,0.0703,0.0425,Pass,HOLD,True,confirmed,20260906T1413Z,7,2,5,-2.04,batter,,
2026-09-06,George Springer,543807,824065,1B,0.5,under,draftkings,119.0,0.5351,0.5031,0.4283,0.0748,0.1017,Pass,AVOID,True,contradicted,20260906T1413Z,3,30,9,4.1,batter,,
2026-09-06,George Springer,543807,824065,HRR,2.5,under,betmgm,-145.0,0.6396,0.6173,0.5652,0.052,0.043,Pass,AVOID,True,contradicted,20260906T1413Z,3,30,9,4.1,batter,,
2026-09-06,George Springer,543807,824065,TB,1.5,under,bovada,-120.0,0.6473,0.6101,0.5233,0.0868,0.1185,Pass,AVOID,True,contradicted,20260906T1413Z,3,30,9,4.1,batter,,
2026-09-06,Jac Caglianone,695506,824065,HRR,1.5,over,bovada,-130.0,0.5873,0.5701,0.53,0.0401,0.0087,Pass,BUY,True,confirmed,20260906T1413Z,5,26,13,7.71,batter,,
2026-09-06,Jac Caglianone,695506,824065,RBI,0.5,over,draftkings,144.0,0.4689,0.4489,0.4024,0.0466,0.0954,Pass,BUY,True,confirmed,20260906T1413Z,5,26,13,7.71,batter,,
2026-09-06,Jac Caglianone,695506,824065,TB,1.5,over,betrivers,123.0,0.5831,0.543,0.4497,0.0934,0.211,Pass,BUY,False,confirmed,20260906T1413Z,5,26,13,7.71,batter,,
2026-09-06,Miguel Vargas,678246,824552,HRR,1.5,over,betmgm,-125.0,0.5723,0.5607,0.5337,0.027,0.0093,Pass,AVOID,True,confirmed,20260906T1413Z,2,37,9,0.49,batter,,
2026-09-06,Miguel Vargas,678246,824552,RBI,0.5,over,betmgm,155.0,0.4367,0.4185,0.3759,0.0425,0.0671,Pass,AVOID,True,confirmed,20260906T1413Z,2,37,9,0.49,batter,,
2026-09-06,Miguel Vargas,678246,824552,TB,1.5,over,betmgm,120.0,0.5894,0.5467,0.4471,0.0996,0.2028,Pass,AVOID,True,confirmed,20260906T1413Z,2,37,9,0.49,batter,,
2026-09-06,Tristan Peters,671976,824552,H,0.5,over,draftkings,-129.0,0.5857,0.5749,0.5497,0.0252,0.0206,Pass,AVOID,True,confirmed,20260906T1413Z,6,26,9,2.75,batter,,
2026-09-06,Tristan Peters,671976,824552,HRR,1.5,over,williamhill_us,115.0,0.4713,0.4616,0.4389,0.0227,-0.0076,Pass,AVOID,True,confirmed,20260906T1413Z,6,26,9,2.75,batter,,
2026-09-06,Tristan Peters,671976,824552,TB,1.5,over,betrivers,175.0,0.3546,0.3573,0.3636,-0.0064,-0.0175,Pass,AVOID,False,confirmed,20260906T1413Z,6,26,9,2.75,batter,,
2026-09-07,Bryce Harper,547180,823415,BB,0.5,over,williamhill_us,-115.0,0.5359,0.5262,0.5035,0.0227,-0.0163,Pass,BUY,True,contradicted,20260907T1411Z,5,20,9,3.93,batter,,
2026-09-07,Bryce Harper,547180,823415,HRR,1.5,over,bovada,-120.0,0.5375,0.5303,0.5135,0.0168,-0.0279,Pass,BUY,True,contradicted,20260907T1411Z,5,20,9,3.93,batter,,
2026-09-07,Bryce Harper,547180,823415,TB,1.5,under,betonlineag,-156.0,0.6375,0.6208,0.5816,0.0392,0.0187,Pass,BUY,True,contradicted,20260907T1411Z,5,20,9,3.93,batter,,
2026-09-07,Bryson Stott,681082,823415,BB,0.5,over,fanatics,175.0,0.3915,0.3802,0.3537,0.0265,0.0454,Pass,AVOID,True,contradicted,20260907T1411Z,6,19,5,0.22,batter,,
2026-09-07,Bryson Stott,681082,823415,HRR,1.5,over,bovada,-105.0,0.5102,0.5009,0.4792,0.0217,-0.0221,Pass,AVOID,True,contradicted,20260907T1411Z,6,19,5,0.22,batter,,
2026-09-07,Bryson Stott,681082,823415,TB,1.5,over,betrivers,160.0,0.3588,0.3665,0.3846,-0.0181,-0.047,Pass,AVOID,False,contradicted,20260907T1411Z,6,19,5,0.22,batter,,
2026-09-07,Drew Gilbert,687551,823175,1B,0.5,under,draftkings,-125.0,0.5544,0.5421,0.5136,0.0285,-0.0241,Pass,HOLD,True,confirmed,20260907T1411Z,7,18,5,0.04,batter,,
2026-09-07,Drew Gilbert,687551,823175,BB,0.5,over,williamhill_us,170.0,0.4222,0.4013,0.3526,0.0487,0.0835,Pass,HOLD,True,confirmed,20260907T1411Z,7,18,5,0.04,batter,,
2026-09-07,Drew Gilbert,687551,823175,HRR,1.5,over,bovada,-110.0,0.5578,0.5381,0.4919,0.0461,0.0272,Pass,HOLD,True,confirmed,20260907T1411Z,7,18,5,0.04,batter,,
2026-09-07,Fernando Tatis,665487,823254,HRR,2.5,over,bovada,125.0,0.5504,0.5126,0.4244,0.0882,0.1533,Pass,BUY,True,confirmed,20260907T1411Z,1,39,11,1.95,batter,,
2026-09-07,Fernando Tatis,665487,823254,RBI,0.5,over,draftkings,160.0,0.4752,0.4398,0.3571,0.0826,0.1434,Pass,BUY,True,confirmed,20260907T1411Z,1,39,11,1.95,batter,,
2026-09-07,Fernando Tatis,665487,823254,TB,1.5,over,betonlineag,100.0,0.5892,0.5577,0.4843,0.0734,0.1154,Pass,BUY,True,confirmed,20260907T1411Z,1,39,11,1.95,batter,,
2026-09-07,Jackson Merrill,701538,823254,1B,0.5,under,draftkings,-131.0,0.612,0.586,0.5254,0.0606,0.0333,Pass,BUY,True,confirmed,20260907T1411Z,4,23,15,3.25,batter,,
2026-09-07,Jackson Merrill,701538,823254,BB,0.5,over,fanatics,300.0,0.2553,0.2574,0.2624,-0.0049,0.0296,Pass,BUY,True,confirmed,20260907T1411Z,4,23,15,3.25,batter,,
2026-09-07,Jackson Merrill,701538,823254,HRR,1.5,over,draftkings,-134.0,0.5424,0.5417,0.5401,0.0016,-0.054,Pass,BUY,True,confirmed,20260907T1411Z,4,23,15,3.25,batter,,
2026-09-07,Kyle Schwarber,656941,823415,H,0.5,under,fanatics,160.0,0.4061,0.3964,0.3737,0.0227,0.0306,Pass,BUY,True,contradicted,20260907T1411Z,3,25,7,1.56,batter,,
2026-09-07,Kyle Schwarber,656941,823415,HRR,1.5,under,bovada,105.0,0.481,0.4769,0.4673,0.0096,-0.0223,Pass,BUY,True,contradicted,20260907T1411Z,3,25,7,1.56,batter,,
2026-09-07,Kyle Schwarber,656941,823415,TB,1.5,under,bovada,-145.0,0.6375,0.6146,0.5609,0.0537,0.0384,Pass,BUY,True,contradicted,20260907T1411Z,3,25,7,1.56,batter,,
2026-09-07,Luis Campusano,669134,823254,1B,0.5,under,draftkings,-153.0,0.5991,0.5876,0.5606,0.0269,-0.0284,Pass,AVOID,True,confirmed,20260907T1411Z,8,13,7,1.69,batter,,
2026-09-07,Luis Campusano,669134,823254,BB,0.5,over,fanatics,185.0,0.3674,0.3559,0.329,0.0268,0.0143,Pass,AVOID,True,confirmed,20260907T1411Z,8,13,7,1.69,batter,,
2026-09-07,Luis Campusano,669134,823254,HRR,1.5,over,bovada,110.0,0.4684,0.4617,0.4462,0.0155,-0.0303,Pass,AVOID,True,confirmed,20260907T1411Z,8,13,7,1.69,batter,,
2026-09-07,Rafael Devers,646240,823175,HRR,1.5,over,williamhill_us,-130.0,0.5804,0.567,0.5356,0.0314,0.0031,Pass,BUY,True,confirmed,20260907T1411Z,2,28,11,3.88,batter,,
2026-09-07,Rafael Devers,646240,823175,RBI,0.5,over,betrivers,155.0,0.4658,0.4398,0.379,0.0608,0.1214,Pass,BUY,False,confirmed,20260907T1411Z,2,28,11,3.88,batter,,
2026-09-07,Rafael Devers,646240,823175,TB,1.5,over,betonlineag,115.0,0.5858,0.5426,0.4418,0.1008,0.1666,Pass,BUY,True,confirmed,20260907T1411Z,2,28,11,3.88,batter,,
2026-09-08,Alec Burleson,676475,823174,1B,0.5,under,betmgm,105.0,0.524,0.5029,0.4537,0.0492,0.031,Pass,HOLD,True,contradicted,20260908T1413Z,1,24,5,2.11,batter,prob_floor,
2026-09-08,Alec Burleson,676475,823174,HRR,1.5,under,betmgm,125.0,0.4614,0.4594,0.4548,0.0046,0.0337,Pass,HOLD,True,contradicted,20260908T1413Z,1,24,5,2.11,batter,thin_edge,
2026-09-08,Alec Burleson,676475,823174,TB,1.5,under,williamhill_us,-141.0,0.6303,0.6086,0.5579,0.0506,0.0402,Pass,HOLD,True,contradicted,20260908T1413Z,1,24,5,2.11,batter,batter_under_prob_ceiling,
2026-09-08,Brett Baty,683146,823821,1B,0.5,under,betmgm,-150.0,0.6668,0.6443,0.5916,0.0526,0.0738,Pass,HOLD,True,confirmed,20260908T1413Z,3,21,7,1.28,batter,batter_under_prob_ceiling,
2026-09-08,Brett Baty,683146,823821,H,0.5,over,draftkings,-117.0,0.5411,0.5349,0.5205,0.0144,-0.0079,Pass,HOLD,True,confirmed,20260908T1413Z,3,21,7,1.28,batter,ev_floor,
2026-09-08,Brett Baty,683146,823821,HRR,1.5,over,betmgm,125.0,0.4327,0.4278,0.4165,0.0113,-0.0374,Pass,HOLD,True,confirmed,20260908T1413Z,3,21,7,1.28,batter,ev_floor,
2026-09-08,Casey Mize,663554,823250,BB,1.5,over,bovada,145.0,0.4,0.3963,0.3877,0.0086,-0.0291,Pass,,True,confirmed,20260908T1413Z,,,,,pitcher,ev_floor,
2026-09-08,Casey Mize,663554,823250,H,4.5,over,draftkings,104.0,0.6227,0.575,0.4637,0.1113,0.173,Pass,,True,confirmed,20260908T1413Z,,,,,pitcher,edge_ceiling,
2026-09-08,Casey Mize,663554,823250,K,4.5,under,draftkings,-124.0,0.5625,0.5511,0.5246,0.0265,-0.0044,Pass,,True,confirmed,20260908T1413Z,,,,,pitcher,ev_floor,
2026-09-08,Casey Mize,663554,823250,outs,15.5,over,betrivers,-115.0,0.6845,0.6388,0.5321,0.1067,0.1942,Pass,,False,confirmed,20260908T1413Z,,,,,pitcher,one_way_quote,
2026-09-08,Daylen Lile,695734,823250,HRR,1.5,over,draftkings,121.0,0.4845,0.4676,0.4282,0.0394,0.0334,Pass,BUY,True,confirmed,20260908T1413Z,2,24,13,1.04,batter,thin_edge,
2026-09-08,Daylen Lile,695734,823250,TB,1.5,over,betrivers,165.0,0.3548,0.3651,0.3892,-0.0241,-0.0325,Pass,BUY,False,confirmed,20260908T1413Z,2,24,13,1.04,batter,one_way_quote,
2026-09-08,Daylen Lile,695734,823250,TB,1.5,under,williamhill_us,-179.0,0.6452,0.6349,0.6108,0.0241,-0.0104,Pass,BUY,True,confirmed,20260908T1413Z,2,24,13,1.04,batter,ev_floor,
2026-09-08,Landen Roupp,694738,823174,BB,1.5,over,draftkings,-173.0,0.6371,0.6248,0.5962,0.0286,-0.014,Pass,,True,contradicted,20260908T1413Z,,,,,pitcher,ev_floor,
2026-09-08,Landen Roupp,694738,823174,ER,2.5,over,bovada,135.0,0.4553,0.4397,0.4033,0.0364,0.0333,Pass,,True,contradicted,20260908T1413Z,,,,,pitcher,prob_floor,
2026-09-08,Landen Roupp,694738,823174,H,4.5,over,draftkings,-133.0,0.596,0.5783,0.537,0.0413,0.0131,Pass,,True,contradicted,20260908T1413Z,,,,,pitcher,prob_floor,
2026-09-08,Landen Roupp,694738,823174,K,5.5,over,fanduel,132.0,0.4375,0.4334,0.424,0.0095,0.0056,Pass,,True,contradicted,20260908T1413Z,,,,,pitcher,thin_edge,
2026-09-08,Landen Roupp,694738,823174,outs,15.5,over,betrivers,-113.0,0.6459,0.6092,0.5235,0.0857,0.1483,Pass,,False,contradicted,20260908T1413Z,,,,,pitcher,one_way_quote,
2026-09-08,Nick Lodolo,666157,823901,BB,1.5,over,draftkings,-186.0,0.6407,0.6322,0.6123,0.0198,-0.028,Pass,,True,confirmed,20260908T1413Z,,,,,pitcher,ev_floor,
2026-09-08,Nick Lodolo,666157,823901,ER,2.5,over,draftkings,-156.0,0.6139,0.6029,0.577,0.0259,-0.0107,Pass,,True,confirmed,20260908T1413Z,,,,,pitcher,ev_floor,
2026-09-08,Nick Lodolo,666157,823901,H,5.5,over,draftkings,-112.0,0.5373,0.528,0.506,0.0219,-0.0006,Pass,,True,confirmed,20260908T1413Z,,,,,pitcher,ev_floor,
2026-09-08,Nick Lodolo,666157,823901,K,4.5,under,betmgm,-155.0,0.7019,0.6613,0.5665,0.0948,0.0879,Pass,,True,confirmed,20260908T1413Z,,,,,pitcher,lineup_clock,
2026-09-08,Nick Lodolo,666157,823901,outs,15.5,under,fanduel,-122.0,0.6235,0.5965,0.5334,0.0631,0.0854,Pass,,True,confirmed,20260908T1413Z,,,,,pitcher,lineup_clock,
2026-09-08,Sandy Alcantara,645261,823821,BB,1.5,under,bovada,115.0,0.5495,0.5155,0.4362,0.0793,0.1083,Pass,,True,confirmed,20260908T1413Z,,,,,pitcher,prob_floor,
2026-09-08,Sandy Alcantara,645261,823821,ER,2.5,under,betmgm,-135.0,0.6069,0.588,0.5439,0.0441,0.0236,Pass,,True,confirmed,20260908T1413Z,,,,,pitcher,lineup_clock,
2026-09-08,Sandy Alcantara,645261,823821,H,5.5,under,betmgm,-120.0,0.5986,0.5811,0.5402,0.0409,0.0653,Pass,,True,confirmed,20260908T1413Z,,,,,pitcher,lineup_clock,
2026-09-08,Sandy Alcantara,645261,823821,K,4.5,under,draftkings,-109.0,0.5388,0.5277,0.502,0.0258,0.0119,Pass,,True,confirmed,20260908T1413Z,,,,,pitcher,prob_floor,
2026-09-09,Aaron Judge,592450,823497,HRR,2.5,under,betmgm,-130.0,0.6441,0.6107,0.5329,0.0778,0.0805,Pass,AVOID,True,confirmed,20260909T1415Z,3,29,7,2.89,batter,batter_under_prob_ceiling,
2026-09-09,Aaron Judge,592450,823497,RBI,0.5,under,betmgm,-135.0,0.7033,0.6593,0.5566,0.1027,0.1477,Pass,AVOID,True,confirmed,20260909T1415Z,3,29,7,2.89,batter,edge_ceiling,
2026-09-09,Aaron Judge,592450,823497,TB,1.5,under,betmgm,-110.0,0.6617,0.6151,0.5063,0.1088,0.1742,Pass,AVOID,True,confirmed,20260909T1415Z,3,29,7,2.89,batter,edge_ceiling,
2026-09-09,Adley Rutschman,668939,824713,H,0.5,under,betmgm,185.0,0.4032,0.381,0.3294,0.0516,0.086,Pass,STRONG BUY,True,confirmed,20260909T1415Z,2,30,9,2.62,batter,prob_floor,
2026-09-09,Adley Rutschman,668939,824713,HRR,1.5,under,draftkings,125.0,0.4986,0.4745,0.4182,0.0563,0.0675,Pass,STRONG BUY,True,confirmed,20260909T1415Z,2,30,9,2.62,batter,prob_floor,
2026-09-09,Adley Rutschman,668939,824713,TB,1.5,under,bovada,-125.0,0.6408,0.609,0.5346,0.0744,0.0962,Pass,STRONG BUY,True,confirmed,20260909T1415Z,2,30,9,2.62,batter,batter_under_prob_ceiling,
2026-09-09,Brandon Lowe,664040,824549,H,1.5,over,betrivers,335.0,0.2798,0.2648,0.2299,0.035,0.1521,Pass,HOLD,False,confirmed,20260909T1415Z,10,11,9,2.59,batter,one_way_quote,
2026-09-09,Brandon Lowe,664040,824549,HRR,1.5,over,bovada,105.0,0.5309,0.5121,0.4682,0.0439,0.0498,Pass,HOLD,True,confirmed,20260909T1415Z,10,11,9,2.59,batter,prob_floor,
2026-09-09,Brandon Lowe,664040,824549,RBI,0.5,under,betmgm,-220.0,0.6934,0.6829,0.6585,0.0244,-0.0067,Pass,HOLD,True,confirmed,20260909T1415Z,10,11,9,2.59,batter,ev_floor,
2026-09-09,Bryan Reynolds,668804,824549,H,1.5,over,betrivers,350.0,0.2974,0.2749,0.2222,0.0527,0.2369,Pass,HOLD,False,confirmed,20260909T1415Z,9,12,7,-0.88,batter,one_way_quote,
2026-09-09,Bryan Reynolds,668804,824549,HRR,1.5,over,bovada,110.0,0.553,0.5243,0.4574,0.0669,0.101,Pass,HOLD,True,confirmed,20260909T1415Z,9,12,7,-0.88,batter,prob_floor,
2026-09-09,Bryan Reynolds,668804,824549,TB,1.5,over,betonlineag,146.0,0.4693,0.4445,0.3865,0.058,0.0934,Pass,HOLD,True,confirmed,20260909T1415Z,9,12,7,-0.88,batter,prob_floor,
2026-09-09,Cody Bradford,674003,823090,BB,1.5,under,draftkings,-140.0,0.5495,0.5485,0.5464,0.0021,-0.0597,Pass,,True,confirmed,20260909T1415Z,,,,,pitcher,ev_floor,
2026-09-09,Cody Bradford,674003,823090,ER,2.5,over,draftkings,-102.0,0.6136,0.5713,0.4729,0.0985,0.1315,Pass,,True,confirmed,20260909T1415Z,,,,,pitcher,edge_ceiling,
