date,game_pk,matchup,category,market,selection,player_id,result,model_prob,raw_prob,ev,edge,fair_prob,bet_prob,handle_pct,bets_pct,factor,score,line,bat_xslg,bat_k_pct,bat_bb_pct,bat_singles_under,opp_starter_siera,park_factor,carry_factor,wx_hr_mult,xrd,xrd_sd
2026-07-28,822703,TOR @ WSH,f5,f5_total,F5 Under 4.5,,loss,0.4507054403983346,0.4428521300117654,-0.089575010395364,-0.0227104622891286,,,,,,,4.5,,,,,,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,f5,f5_total,F5 Over 5.5,,win,0.4468290792216586,0.4386855851740362,,,,,,,,,5.5,,,,,,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,f5,f5_total,F5 Under 5.5,,loss,0.5531709207783414,0.5613144148259638,,,,,,,,,5.5,,,,,,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,f5,f5_rl,WSH F5 -0.5,,win,0.626567323264649,0.7124124180545655,0.1961739807779664,0.1252016261799373,,,,,,,-0.5,,,,,,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,f5,f5_rl,TOR F5 +0.5,,loss,0.3516957758824568,0.2875875819454345,-0.3226599871893423,-0.1469385270328315,,,,,,,0.5,,,,,,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_h,James Wood H o0.5,695578.0,loss,0.666578947368421,0.8065,-0.0371637426900585,-0.0049218475039597,,,,,1.2541706670316677,6.45,0.5,0.725835,0.294478527607362,0.1411042944785276,2.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_h,James Wood H o1.5,695578.0,loss,0.3551716077695888,0.4438333333333333,,,,,,,1.2541706670316677,6.45,1.5,0.725835,0.294478527607362,0.1411042944785276,2.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_1b,James Wood 1B o0.5,695578.0,loss,0.4782820162826607,0.533,,,,,,,1.2541706670316677,6.45,0.5,0.725835,0.294478527607362,0.1411042944785276,2.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_2b,James Wood 2B o0.5,695578.0,loss,0.1831780416181399,0.2926666666666667,,,,,,,1.1965564780983695,3.78,0.5,0.725835,0.294478527607362,0.1411042944785276,2.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hr,James Wood HR o0.5,695578.0,loss,0.2048309178743961,0.3253333333333333,,,,,,,1.2541706670316677,6.45,0.5,0.725835,0.294478527607362,0.1411042944785276,2.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_r,James Wood R o0.5,695578.0,win,0.5433070866141733,0.6678333333333333,,,,,,,,,0.5,0.725835,0.294478527607362,0.1411042944785276,2.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_rbi,James Wood RBI o0.5,695578.0,loss,0.3788501026694045,0.5041666666666667,,,,,,,1.0,0.0,0.5,0.725835,0.294478527607362,0.1411042944785276,2.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hrr,James Wood H+R+RBI o1.5,695578.0,loss,0.5972702401781453,0.7195,,,,,,,,,1.5,0.725835,0.294478527607362,0.1411042944785276,2.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hrr,James Wood H+R+RBI o2.5,695578.0,loss,0.5428367758821415,0.5731666666666667,,,,,,,,,2.5,0.725835,0.294478527607362,0.1411042944785276,2.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,James Wood TB o1.5,695578.0,loss,0.5627338488401098,0.6328333333333334,,,,,,,1.2541706670316677,6.45,1.5,0.725835,0.294478527607362,0.1411042944785276,2.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,James Wood TB o2.5,695578.0,loss,0.4368888306546123,0.4725,,,,,,,1.2541706670316677,6.45,2.5,0.725835,0.294478527607362,0.1411042944785276,2.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,James Wood TB o3.5,695578.0,loss,0.3702931008064434,0.3868333333333333,,,,,,,1.2541706670316677,6.45,3.5,0.725835,0.294478527607362,0.1411042944785276,2.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_h,Luis García Jr. H o0.5,671277.0,win,0.6527317931059657,0.7756666666666666,,,,,,,1.2096930542069797,5.04,0.5,0.6383571428571428,0.175,0.0666666666666666,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_h,Luis García Jr. H o1.5,671277.0,win,0.2960248736201421,0.376,,,,,,,1.2096930542069797,5.04,1.5,0.6383571428571428,0.175,0.0666666666666666,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_1b,Luis García Jr. 1B o0.5,671277.0,win,0.4845895435680887,0.5425,,,,,,,1.2096930542069797,5.04,0.5,0.6383571428571428,0.175,0.0666666666666666,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_2b,Luis García Jr. 2B o0.5,671277.0,loss,0.1889763779527559,0.3123333333333333,,,,,,,1.158469969366464,2.6,0.5,0.6383571428571428,0.175,0.0666666666666666,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hr,Luis García Jr. HR o0.5,671277.0,win,0.1692672543890751,0.1741666666666666,,,,,,,1.2096930542069797,5.04,0.5,0.6383571428571428,0.175,0.0666666666666666,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_r,Luis García Jr. R o0.5,671277.0,win,0.4573248407643312,0.5351666666666667,,,,,,,,,0.5,0.6383571428571428,0.175,0.0666666666666666,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_rbi,Luis García Jr. RBI o0.5,671277.0,win,0.373719780058979,0.4303333333333333,,,,,,,1.0,0.0,0.5,0.6383571428571428,0.175,0.0666666666666666,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hrr,Luis García Jr. H+R+RBI o1.5,671277.0,win,0.5463066313850016,0.6516666666666666,,,,,,,,,1.5,0.6383571428571428,0.175,0.0666666666666666,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hrr,Luis García Jr. H+R+RBI o2.5,671277.0,win,0.4596636644271361,0.4693333333333333,,,,,,,,,2.5,0.6383571428571428,0.175,0.0666666666666666,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,Luis García Jr. TB o1.5,671277.0,win,0.5042766274055988,0.5528333333333333,,,,,,,1.2096930542069797,5.04,1.5,0.6383571428571428,0.175,0.0666666666666666,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,Luis García Jr. TB o2.5,671277.0,win,0.3488179503529415,0.3568333333333333,,,,,,,1.2096930542069797,5.04,2.5,0.6383571428571428,0.175,0.0666666666666666,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,Luis García Jr. TB o3.5,671277.0,win,0.2515541946115567,0.2516666666666666,,,,,,,1.2096930542069797,5.04,3.5,0.6383571428571428,0.175,0.0666666666666666,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_h,Dylan Crews H o0.5,686611.0,win,0.6197269041969133,0.6566666666666666,-0.0851650461855088,-0.022810066496593,,,,,1.122616006843092,2.27,0.5,0.4902777108433735,0.2463768115942029,0.108695652173913,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_h,Dylan Crews H o1.5,686611.0,loss,0.2378816791474567,0.2556666666666666,-0.2744608786002569,-0.0899871733115595,,,,,1.122616006843092,2.27,1.5,0.4902777108433735,0.2463768115942029,0.108695652173913,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_1b,Dylan Crews 1B o0.5,686611.0,loss,0.4465324452967628,0.4895,,,,,,,1.122616006843092,2.27,0.5,0.4902777108433735,0.2463768115942029,0.108695652173913,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_2b,Dylan Crews 2B o0.5,686611.0,loss,0.1750398724082934,0.2205,,,,,,,1.100645973895503,0.8,0.5,0.4902777108433735,0.2463768115942029,0.108695652173913,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hr,Dylan Crews HR o0.5,686611.0,win,0.1042693905061852,0.0865,,,,,,,1.122616006843092,2.27,0.5,0.4902777108433735,0.2463768115942029,0.108695652173913,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_r,Dylan Crews R o0.5,686611.0,win,0.4091127098321342,0.4451666666666666,,,,,,,,,0.5,0.4902777108433735,0.2463768115942029,0.108695652173913,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_rbi,Dylan Crews RBI o0.5,686611.0,win,0.3202823316798339,0.3395,,,,,,,1.0,0.0,0.5,0.4902777108433735,0.2463768115942029,0.108695652173913,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hrr,Dylan Crews H+R+RBI o1.5,686611.0,win,0.4599928848436237,0.5286666666666666,,,,,,,,,1.5,0.4902777108433735,0.2463768115942029,0.108695652173913,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hrr,Dylan Crews H+R+RBI o2.5,686611.0,win,0.3214175943881238,0.3461666666666667,,,,,,,,,2.5,0.4902777108433735,0.2463768115942029,0.108695652173913,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,Dylan Crews TB o1.5,686611.0,win,0.3781504300024491,0.3993333333333333,,,,,,,1.122616006843092,2.27,1.5,0.4902777108433735,0.2463768115942029,0.108695652173913,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,Dylan Crews TB o2.5,686611.0,win,0.2153699937759395,0.2131666666666666,,,,,,,1.122616006843092,2.27,2.5,0.4902777108433735,0.2463768115942029,0.108695652173913,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,Dylan Crews TB o3.5,686611.0,win,0.1434680404405628,0.1301666666666666,,,,,,,1.122616006843092,2.27,3.5,0.4902777108433735,0.2463768115942029,0.108695652173913,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_h,CJ Abrams H o0.5,682928.0,win,0.646247935582175,0.7708333333333334,-0.095252890184955,-0.0268601972483523,,,,,1.1561575402306707,3.34,0.5,0.6014322580645163,0.2426470588235294,0.0661764705882353,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_h,CJ Abrams H o1.5,682928.0,loss,0.3087974680731609,0.39,-0.0458158236539327,-0.0156159470001394,,,,,1.1561575402306707,3.34,1.5,0.6014322580645163,0.2426470588235294,0.0661764705882353,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_1b,CJ Abrams 1B o0.5,682928.0,win,0.4864274419808268,0.5456666666666666,,,,,,,1.1561575402306707,3.34,0.5,0.6014322580645163,0.2426470588235294,0.0661764705882353,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_2b,CJ Abrams 2B o0.5,682928.0,loss,0.1824630907893579,0.2903333333333333,,,,,,,1.1462593458611328,2.22,0.5,0.6014322580645163,0.2426470588235294,0.0661764705882353,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hr,CJ Abrams HR o0.5,682928.0,loss,0.198076458362925,0.2026666666666666,,,,,,,1.1561575402306707,3.34,0.5,0.6014322580645163,0.2426470588235294,0.0661764705882353,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_r,CJ Abrams R o0.5,682928.0,win,0.4573248407643312,0.5025,,,,,,,,,0.5,0.6014322580645163,0.2426470588235294,0.0661764705882353,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_rbi,CJ Abrams RBI o0.5,682928.0,loss,0.3788501026694045,0.4871666666666667,,,,,,,1.0,0.0,0.5,0.6014322580645163,0.2426470588235294,0.0661764705882353,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hrr,CJ Abrams H+R+RBI o1.5,682928.0,win,0.5443039217345901,0.65,,,,,,,,,1.5,0.6014322580645163,0.2426470588235294,0.0661764705882353,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hrr,CJ Abrams H+R+RBI o2.5,682928.0,loss,0.464914489805686,0.486,,,,,,,,,2.5,0.6014322580645163,0.2426470588235294,0.0661764705882353,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,CJ Abrams TB o1.5,682928.0,loss,0.5099436772690724,0.5591666666666667,,,,,,,1.1561575402306707,3.34,1.5,0.6014322580645163,0.2426470588235294,0.0661764705882353,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,CJ Abrams TB o2.5,682928.0,loss,0.3557241485105467,0.3661666666666666,,,,,,,1.1561575402306707,3.34,2.5,0.6014322580645163,0.2426470588235294,0.0661764705882353,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,CJ Abrams TB o3.5,682928.0,loss,0.2668799850655676,0.2661666666666666,,,,,,,1.1561575402306707,3.34,3.5,0.6014322580645163,0.2426470588235294,0.0661764705882353,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_h,Keibert Ruiz H o0.5,660688.0,win,0.6237089311063544,0.6605,-0.0927870092998481,-0.053139287525768,,,,,1.026040425848381,-0.79,0.5,0.3870132352941177,0.0987654320987654,0.0493827160493827,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_h,Keibert Ruiz H o1.5,660688.0,loss,0.2276141032055764,0.2491666666666666,,,,,,,1.026040425848381,-0.79,1.5,0.3870132352941177,0.0987654320987654,0.0493827160493827,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_1b,Keibert Ruiz 1B o0.5,660688.0,win,0.445203352995964,0.4638333333333333,,,,,,,1.026040425848381,-0.79,0.5,0.3870132352941177,0.0987654320987654,0.0493827160493827,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_2b,Keibert Ruiz 2B o0.5,660688.0,loss,0.179171212732651,0.2526666666666666,,,,,,,1.0514210829385882,-0.72,0.5,0.3870132352941177,0.0987654320987654,0.0493827160493827,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hr,Keibert Ruiz HR o0.5,660688.0,loss,0.1041470018123556,0.0858333333333333,,,,,,,1.026040425848381,-0.79,0.5,0.3870132352941177,0.0987654320987654,0.0493827160493827,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_r,Keibert Ruiz R o0.5,660688.0,win,0.3653814345941292,0.368,,,,,,,,,0.5,0.3870132352941177,0.0987654320987654,0.0493827160493827,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_rbi,Keibert Ruiz RBI o0.5,660688.0,win,0.3274483777281123,0.3511666666666667,,,,,,,1.04902723031447,1.63,0.5,0.3870132352941177,0.0987654320987654,0.0493827160493827,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hrr,Keibert Ruiz H+R+RBI o1.5,660688.0,win,0.4393731017757547,0.5096666666666667,,,,,,,,,1.5,0.3870132352941177,0.0987654320987654,0.0493827160493827,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hrr,Keibert Ruiz H+R+RBI o2.5,660688.0,win,0.2843517879694798,0.328,,,,,,,,,2.5,0.3870132352941177,0.0987654320987654,0.0493827160493827,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,Keibert Ruiz TB o1.5,660688.0,loss,0.3855546160251305,0.4111666666666667,,,,,,,1.026040425848381,-0.79,1.5,0.3870132352941177,0.0987654320987654,0.0493827160493827,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,Keibert Ruiz TB o2.5,660688.0,loss,0.2223242495919127,0.2221666666666666,,,,,,,1.026040425848381,-0.79,2.5,0.3870132352941177,0.0987654320987654,0.0493827160493827,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,Keibert Ruiz TB o3.5,660688.0,loss,0.1475903844041028,0.1365,,,,,,,1.026040425848381,-0.79,3.5,0.3870132352941177,0.0987654320987654,0.0493827160493827,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_h,Daylen Lile H o0.5,695734.0,win,0.6126285084018229,0.6498333333333334,-0.126678509299529,-0.0657269859079824,,,,,1.078443309362023,0.87,0.5,0.4476193548387098,0.216,0.016,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_h,Daylen Lile H o1.5,695734.0,loss,0.2147138154837267,0.241,,,,,,,1.078443309362023,0.87,1.5,0.4476193548387098,0.216,0.016,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_1b,Daylen Lile 1B o0.5,695734.0,win,0.445203352995964,0.483,,,,,,,1.078443309362023,0.87,0.5,0.4476193548387098,0.216,0.016,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_2b,Daylen Lile 2B o0.5,695734.0,loss,0.1724042055916752,0.204,,,,,,,1.0888169538185846,0.44,0.5,0.4476193548387098,0.216,0.016,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hr,Daylen Lile HR o0.5,695734.0,loss,0.1008731042524131,0.068,,,,,,,1.078443309362023,0.87,0.5,0.4476193548387098,0.216,0.016,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_r,Daylen Lile R o0.5,695734.0,win,0.3622524713746139,0.3565,,,,,,,,,0.5,0.4476193548387098,0.216,0.016,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_rbi,Daylen Lile RBI o0.5,695734.0,win,0.2961250420841411,0.3088333333333333,,,,,,,1.0,0.0,0.5,0.4476193548387098,0.216,0.016,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hrr,Daylen Lile H+R+RBI o1.5,695734.0,win,0.4299404559738128,0.48,,,,,,,,,1.5,0.4476193548387098,0.216,0.016,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hrr,Daylen Lile H+R+RBI o2.5,695734.0,win,0.2852898558486346,0.3053333333333333,,,,,,,,,2.5,0.4476193548387098,0.216,0.016,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,Daylen Lile TB o1.5,695734.0,loss,0.3678257782402029,0.3833333333333333,,,,,,,1.078443309362023,0.87,1.5,0.4476193548387098,0.216,0.016,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,Daylen Lile TB o2.5,695734.0,loss,0.2097648237272865,0.2053333333333333,,,,,,,1.078443309362023,0.87,2.5,0.4476193548387098,0.216,0.016,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,Daylen Lile TB o3.5,695734.0,loss,0.1359827316646612,0.1186666666666666,,,,,,,1.078443309362023,0.87,3.5,0.4476193548387098,0.216,0.016,1.5,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_h,Nasim Nuñez H o0.5,683083.0,loss,0.6275866708439549,0.691,,,,,,,1.0081666054142633,-1.36,0.5,0.4026506493506494,0.1875,0.1160714285714285,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_h,Nasim Nuñez H o1.5,683083.0,loss,0.2487976330058588,0.276,,,,,,,1.0081666054142633,-1.36,1.5,0.4026506493506494,0.1875,0.1160714285714285,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_1b,Nasim Nuñez 1B o0.5,683083.0,loss,0.5181574897725648,0.6095,,,,,,,1.0081666054142633,-1.36,0.5,0.4026506493506494,0.1875,0.1160714285714285,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_2b,Nasim Nuñez 2B o0.5,683083.0,loss,0.1423043181828986,0.1126666666666666,,,,,,,1.0288808811117438,-1.42,0.5,0.4026506493506494,0.1875,0.1160714285714285,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hr,Nasim Nuñez HR o0.5,683083.0,loss,0.1005365353443817,0.0661666666666666,,,,,,,1.0081666054142633,-1.36,0.5,0.4026506493506494,0.1875,0.1160714285714285,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_r,Nasim Nuñez R o0.5,683083.0,loss,0.3691894253729013,0.3858333333333333,,,,,,,,,0.5,0.4026506493506494,0.1875,0.1160714285714285,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_rbi,Nasim Nuñez RBI o0.5,683083.0,win,0.2732862794235015,0.2871666666666667,,,,,,,1.0,0.0,0.5,0.4026506493506494,0.1875,0.1160714285714285,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hrr,Nasim Nuñez H+R+RBI o1.5,683083.0,loss,0.447680758556512,0.517,,,,,,,,,1.5,0.4026506493506494,0.1875,0.1160714285714285,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_hrr,Nasim Nuñez H+R+RBI o2.5,683083.0,loss,0.2669843239869019,0.3091666666666666,,,,,,,,,2.5,0.4026506493506494,0.1875,0.1160714285714285,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,Nasim Nuñez TB o1.5,683083.0,loss,0.3437147776436066,0.3501666666666667,,,,,,,1.0081666054142633,-1.36,1.5,0.4026506493506494,0.1875,0.1160714285714285,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,Nasim Nuñez TB o2.5,683083.0,loss,0.179211428740448,0.1661666666666666,,,,,,,1.0081666054142633,-1.36,2.5,0.4026506493506494,0.1875,0.1160714285714285,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_tb,Nasim Nuñez TB o3.5,683083.0,loss,0.1225780584320155,0.094,,,,,,,1.0081666054142633,-1.36,3.5,0.4026506493506494,0.1875,0.1160714285714285,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_h,Jorbit Vivas H o0.5,678391.0,loss,0.5833244496074567,0.5986666666666667,-1.5229244359926676e-05,0.0148504814087501,,,,,1.0119098997945146,-1.24,0.5,0.3985941176470588,0.1549295774647887,0.1126760563380281,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
2026-07-28,822703,TOR @ WSH,batter,batter_h,Jorbit Vivas H o1.5,678391.0,loss,0.1794688225935339,0.1865,,,,,,,1.0119098997945146,-1.24,1.5,0.3985941176470588,0.1549295774647887,0.1126760563380281,0.0,4.423,100.0,1.0,1.0705515938732657,1.399166666666667,4.238887350735122
